system:index,NDVI,aspect,elevation,slope,soilgrid_clay5,soilgrid_clay60,soilgrid_soc5,twi,.geo
0_8510,0.3011157810688019,223.0354824927037,2623.0,18.37657356262207,24.0,34.0,52.0,9.438758343235355,"{""type"":""Point"",""coordinates"":[-108.08898704303292,38.23980841246864]}"
0_8511,0.2485351860523224,147.51805926413306,2743.0,2.197911500930786,25.0,35.0,56.0,11.009187318492158,"{""type"":""Point"",""coordinates"":[-108.07256268234441,38.243342327767145]}"
0_8512,0.25002163648605347,242.35181728288615,2589.0,11.821694374084473,26.0,33.0,53.0,13.843362875404159,"{""type"":""Point"",""coordinates"":[-108.05859796671871,38.206406736046084]}"
0_8513,0.28282973170280457,231.84260783188864,2697.0,5.983047008514404,29.0,31.0,58.0,9.088320834125721,"{""type"":""Point"",""coordinates"":[-108.05241998893737,38.21267352977159]}"
0_8514,0.274734228849411,241.19395766604185,2672.0,13.23362922668457,25.0,32.0,59.0,9.196417168472708,"{""type"":""Point"",""coordinates"":[-108.05709516038601,38.22742346241361]}"
0_8515,0.21712522208690643,201.10121249497496,2982.0,29.795063018798828,21.0,28.0,55.0,6.697104362225469,"{""type"":""Point"",""coordinates"":[-108.08563413717768,38.254103614478566]}"
0_8516,0.28808844089508057,315.2703247406953,2938.0,22.300636291503906,19.0,23.0,64.0,7.030770451909263,"{""type"":""Point"",""coordinates"":[-108.09290287968734,38.26533590520843]}"
0_8517,0.288277268409729,184.04654062187976,2959.0,16.283510208129883,21.0,28.0,48.0,7.3701521282341345,"{""type"":""Point"",""coordinates"":[-108.06707991414974,38.25022133903426]}"
0_8518,0.30622169375419617,201.7001482890162,2725.0,15.57632064819336,24.0,32.0,57.0,8.110073531221564,"{""type"":""Point"",""coordinates"":[-108.1099983777555,38.25406164281242]}"
0_8519,0.30215609073638916,143.96352589827862,2666.0,7.976866722106934,22.0,35.0,64.0,9.491005993643808,"{""type"":""Point"",""coordinates"":[-108.06115451301602,38.23746931733995]}"
0_8520,0.3240315318107605,346.96256060957086,2873.0,10.358012199401855,20.0,22.0,58.0,7.839009517505635,"{""type"":""Point"",""coordinates"":[-108.10437494689742,38.26076263289172]}"
0_8521,0.3348112404346466,222.28168628269097,2713.0,8.707719802856445,19.0,28.0,68.0,8.708943989830914,"{""type"":""Point"",""coordinates"":[-108.05293644571026,38.23351444971326]}"
0_8522,0.31654781103134155,227.49363230874326,2686.0,9.520262718200684,24.0,34.0,52.0,9.870972595097223,"{""type"":""Point"",""coordinates"":[-108.05709095769224,38.22358938012976]}"
0_8523,0.28503578901290894,261.07324941978214,2857.0,5.95565128326416,23.0,26.0,55.0,9.092943620556946,"{""type"":""Point"",""coordinates"":[-108.05557794325806,38.24508260415955]}"
0_8524,0.3066040873527527,197.65653827838213,2641.0,15.206122398376465,24.0,33.0,53.0,8.135324542719763,"{""type"":""Point"",""coordinates"":[-108.10049549691666,38.24131334559507]}"
0_8525,0.3492172658443451,200.5273049264875,2490.0,16.37542724609375,15.0,23.0,48.0,10.254578190340457,"{""type"":""Point"",""coordinates"":[-108.10410625348551,38.23183731167249]}"
0_8526,0.26176080107688904,186.60232662849273,2689.0,10.162582397460938,24.0,33.0,53.0,9.467908576927785,"{""type"":""Point"",""coordinates"":[-108.07950427032381,38.240059849456365]}"
0_8527,0.2396552562713623,202.98906603371083,2719.0,6.022765159606934,25.0,28.0,50.0,9.081655654830753,"{""type"":""Point"",""coordinates"":[-108.05121032856846,38.21456451885906]}"
0_8528,0.24845433235168457,231.85142912800748,2557.0,5.984211444854736,25.0,32.0,52.0,10.879884277466829,"{""type"":""Point"",""coordinates"":[-108.09092104258725,38.235968811196045]}"
0_8529,0.260318398475647,172.74427181305686,2588.0,9.268088340759277,27.0,37.0,55.0,9.561832857111009,"{""type"":""Point"",""coordinates"":[-108.09192830447975,38.23884811221023]}"
0_8530,0.25945043563842773,180.0,2569.0,5.547544956207275,24.0,33.0,53.0,8.471260456940495,"{""type"":""Point"",""coordinates"":[-108.08331360518649,38.233843979717186]}"
0_8531,0.2725204527378082,10.307790226624084,2654.0,6.569990634918213,25.0,31.0,60.0,12.107501354573412,"{""type"":""Point"",""coordinates"":[-108.05911782977326,38.234435640471325]}"
0_8532,0.31600722670555115,212.47183037642802,2840.0,6.567317485809326,22.0,25.0,56.0,9.399861696699945,"{""type"":""Point"",""coordinates"":[-108.03154166851711,38.214941974122894]}"
0_8533,0.3021659255027771,216.03376715185726,2980.0,15.655455589294434,15.0,20.0,50.0,7.411598811216144,"{""type"":""Point"",""coordinates"":[-108.04422269696856,38.230245946697146]}"
0_8534,0.29956716299057007,207.9427064622581,2469.0,12.401330947875977,20.0,29.0,55.0,10.139061538303068,"{""type"":""Point"",""coordinates"":[-108.0979905246452,38.230292949774366]}"
0_8535,0.30285006761550903,180.0,2576.0,0.9274099469184875,29.0,35.0,63.0,12.46024450383113,"{""type"":""Point"",""coordinates"":[-108.09141365195161,38.23773002250839]}"
0_8536,0.2736949622631073,325.81376428657774,3016.0,16.35879898071289,20.0,24.0,70.0,7.365279837194047,"{""type"":""Point"",""coordinates"":[-108.09348207396539,38.26251020005537]}"
0_8537,0.13975977897644043,160.01447386567068,2541.0,6.87528133392334,25.0,32.0,39.0,8.254999223758173,"{""type"":""Point"",""coordinates"":[-108.07478041511403,38.22283518702913]}"
0_8538,0.24266651272773743,308.15537342158166,2718.0,2.999835252761841,22.0,28.0,52.0,9.088275974850209,"{""type"":""Point"",""coordinates"":[-108.05523522207298,38.218002579754476]}"
0_8539,0.23844414949417114,-0.0,3026.0,2.7802884578704834,17.0,23.0,49.0,9.164407669444115,"{""type"":""Point"",""coordinates"":[-108.08178458181756,38.25804009278369]}"
0_8540,0.2621818780899048,173.94614199756063,2581.0,11.053120613098145,25.0,33.0,48.0,8.465668018249726,"{""type"":""Point"",""coordinates"":[-108.0645202662533,38.20921541900955]}"
0_8541,0.2567281723022461,270.0,2600.0,7.047399997711182,25.0,32.0,50.0,8.230028022982234,"{""type"":""Point"",""coordinates"":[-108.0674660639767,38.21826673237925]}"
0_8542,0.2891634702682495,279.89771570710604,2790.0,10.666725158691406,17.0,21.0,51.0,7.808971209933059,"{""type"":""Point"",""coordinates"":[-108.11156910059105,38.2615502053525]}"
0_8543,0.26673388481140137,159.10307678633802,2625.0,9.83032512664795,25.0,29.0,53.0,7.892395450761934,"{""type"":""Point"",""coordinates"":[-108.05926680436178,38.21008691881882]}"
0_8544,0.23253470659255981,246.4159790138915,2621.0,11.436580657958984,25.0,34.0,55.0,10.040110011195273,"{""type"":""Point"",""coordinates"":[-108.04605348266419,38.204977391720355]}"
0_8545,0.28108325600624084,157.00345945608808,2715.0,8.993475914001465,24.0,35.0,58.0,9.369282333529428,"{""type"":""Point"",""coordinates"":[-108.0665321343013,38.24092752282235]}"
0_8546,0.2782292366027832,180.0,2695.0,11.883977890014648,21.0,30.0,55.0,8.391217787509161,"{""type"":""Point"",""coordinates"":[-108.0383820748351,38.2072377975084]}"
0_8547,0.29844120144844055,231.8406956571915,2724.0,5.982794761657715,23.0,30.0,56.0,10.004654035202176,"{""type"":""Point"",""coordinates"":[-108.03290197839266,38.20780275365475]}"
0_8548,0.2985214591026306,248.5516266966603,2673.0,7.565125942230225,24.0,33.0,52.0,8.158363732648805,"{""type"":""Point"",""coordinates"":[-108.05391901836512,38.21087224675271]}"
0_8549,0.3417518436908722,250.75349966030916,2413.0,11.113332748413086,17.0,29.0,70.0,14.312299830844069,"{""type"":""Point"",""coordinates"":[-108.10995613387065,38.2254984791946]}"
0_8550,0.26952943205833435,219.0222175685649,2971.0,12.90919303894043,19.0,24.0,46.0,7.612683431261048,"{""type"":""Point"",""coordinates"":[-108.09569100950334,38.258865658568666]}"
0_8551,0.2513980269432068,186.59945365130667,2633.0,10.162524223327637,28.0,32.0,54.0,7.858476510701367,"{""type"":""Point"",""coordinates"":[-108.0531889672951,38.20809175360841]}"
0_8552,0.26394808292388916,312.1763545267286,2961.0,19.882478713989258,20.0,23.0,57.0,7.156601570339138,"{""type"":""Point"",""coordinates"":[-108.09839767630301,38.26131393814293]}"
0_8553,0.3151061236858368,206.99363340749505,2862.0,10.296589851379395,23.0,28.0,58.0,7.845087903493194,"{""type"":""Point"",""coordinates"":[-108.09775031180877,38.25530487087997]}"
0_8554,0.27521416544914246,-0.0,2552.0,7.3788604736328125,26.0,32.0,45.0,10.956167129569343,"{""type"":""Point"",""coordinates"":[-108.07000167638652,38.207608705865304]}"
0_8555,0.30268052220344543,254.05861653461076,2636.0,13.265554428100586,21.0,31.0,62.0,7.584481637058496,"{""type"":""Point"",""coordinates"":[-108.06048295401122,38.23242708479726]}"
0_8556,0.29801705479621887,160.85261832899215,2458.0,10.6746244430542,20.0,29.0,46.0,8.501360711929365,"{""type"":""Point"",""coordinates"":[-108.1167771505923,38.23413299177257]}"
0_8557,0.31727665662765503,231.84877141253696,2888.0,16.079809188842773,19.0,22.0,53.0,8.482048146637622,"{""type"":""Point"",""coordinates"":[-108.0457196408206,38.22875649297663]}"
0_8558,0.29125481843948364,200.52902994799254,2637.0,16.37560272216797,28.0,35.0,54.0,8.973633022533896,"{""type"":""Point"",""coordinates"":[-108.08211609501434,38.2385698291636]}"
0_8559,0.27746185660362244,187.25690779373363,2785.0,9.268112182617188,25.0,28.0,52.0,7.9523923267845085,"{""type"":""Point"",""coordinates"":[-108.09850988551801,38.250918009905355]}"
0_8560,0.29355674982070923,231.84547668212232,2859.0,10.393694877624512,18.0,23.0,49.0,7.835494148592934,"{""type"":""Point"",""coordinates"":[-108.04155134249218,38.22040750549596]}"
0_8561,0.23040258884429932,212.4784701477855,2616.0,4.389204502105713,28.0,36.0,50.0,8.706640832853768,"{""type"":""Point"",""coordinates"":[-108.07178653169248,38.23372930255937]}"
0_8562,0.26003125309944153,202.98710054647697,2673.0,6.022678375244141,25.0,34.0,54.0,8.388522990457535,"{""type"":""Point"",""coordinates"":[-108.0428747372686,38.20744782304229]}"
0_8563,0.3196157217025757,217.38012235391875,2590.0,16.991771697998047,28.0,37.0,57.0,7.325085154511737,"{""type"":""Point"",""coordinates"":[-108.11918558057188,38.24861405726285]}"
0_8564,0.21516336500644684,90.0,2538.0,2.3595192432403564,20.0,28.0,50.0,15.6034862907043,"{""type"":""Point"",""coordinates"":[-108.08980712923766,38.21232484431438]}"
0_8565,0.327590674161911,211.22145113542777,2478.0,21.678573608398438,21.0,30.0,67.0,13.576755480191567,"{""type"":""Point"",""coordinates"":[-108.09683430772148,38.22198949836375]}"
0_8566,0.26580092310905457,206.98973681619432,2572.0,5.1900200843811035,25.0,36.0,54.0,9.636882066534145,"{""type"":""Point"",""coordinates"":[-108.11233185798477,38.24308086682046]}"
0_8567,0.25633564591407776,297.6426991760551,2505.0,3.991711139678955,25.0,31.0,47.0,8.801907952146085,"{""type"":""Point"",""coordinates"":[-108.08383844595699,38.22333558526932]}"
0_8568,0.27463993430137634,248.56324328530857,2672.0,5.062336444854736,25.0,31.0,54.0,9.256459819625933,"{""type"":""Point"",""coordinates"":[-108.11684538503093,38.25405454543537]}"
0_8569,0.26802024245262146,165.72024023547812,2701.0,4.774226188659668,20.0,32.0,53.0,10.231635527015818,"{""type"":""Point"",""coordinates"":[-108.02151099491476,38.20617793780515]}"
0_8570,0.33889639377593994,252.55684350030606,2787.0,23.365324020385742,20.0,25.0,51.0,8.077415737890675,"{""type"":""Point"",""coordinates"":[-108.04967782561444,38.23100296309315]}"
0_8571,0.26089930534362793,223.6794128645116,2568.0,5.116177558898926,25.0,36.0,54.0,9.938971683898451,"{""type"":""Point"",""coordinates"":[-108.11304802496721,38.24288489084345]}"
0_8572,0.2957281172275543,186.05691076073498,2890.0,21.3399658203125,18.0,24.0,53.0,7.07936800554384,"{""type"":""Point"",""coordinates"":[-108.05581618122567,38.24619790222076]}"
0_8573,0.28751298785209656,184.84964939452652,2671.0,13.695416450500488,27.0,29.0,53.0,7.551383286905613,"{""type"":""Point"",""coordinates"":[-108.05067691964106,38.21037214063653]}"
0_8574,0.23702821135520935,225.5170871657046,2750.0,6.589147090911865,22.0,28.0,53.0,8.991048782402572,"{""type"":""Point"",""coordinates"":[-108.04872943729444,38.215529760817255]}"
0_8575,0.3182399272918701,220.33196481865713,2826.0,14.296014785766602,18.0,21.0,50.0,7.506707866943915,"{""type"":""Point"",""coordinates"":[-108.11106124667862,38.25918344766625]}"
0_8576,0.24781209230422974,212.47034456576282,2789.0,4.388810157775879,22.0,29.0,53.0,8.706731033484674,"{""type"":""Point"",""coordinates"":[-108.02783678732987,38.21069647101477]}"
0_8577,0.2590959668159485,194.28661208961464,2738.0,9.483345031738281,24.0,35.0,55.0,9.315314308298076,"{""type"":""Point"",""coordinates"":[-108.06646028342806,38.24256341486532]}"
0_8578,0.2570105195045471,189.04184029263106,2568.0,7.470662593841553,25.0,33.0,53.0,10.116984567378818,"{""type"":""Point"",""coordinates"":[-108.08062831083515,38.23250103412684]}"
0_8579,0.2971278727054596,172.74701240493056,2648.0,9.268033027648926,25.0,29.0,54.0,7.952401018212301,"{""type"":""Point"",""coordinates"":[-108.05976788628173,38.211016429364975]}"
0_8580,0.2396712601184845,147.52093499423708,2487.0,4.389233589172363,16.0,27.0,47.0,10.498393649149346,"{""type"":""Point"",""coordinates"":[-108.11354921151207,38.23516641588494]}"
0_8581,0.252021461725235,188.05280759860636,2812.0,16.398189544677734,24.0,31.0,58.0,8.461350915327783,"{""type"":""Point"",""coordinates"":[-108.07637659385878,38.24743983560432]}"
0_8582,0.23121722042560577,168.02011689454875,2556.0,5.670261383056641,19.0,29.0,50.0,9.547852601851757,"{""type"":""Point"",""coordinates"":[-108.1020621870275,38.236594300433055]}"
0_8583,0.2403808832168579,22.992526797678405,2468.0,3.019801616668701,19.0,27.0,43.0,9.081629987129785,"{""type"":""Point"",""coordinates"":[-108.10589152672674,38.22660270291593]}"
0_8584,0.27732372283935547,162.34099351765073,2837.0,3.887450695037842,22.0,25.0,64.0,9.521605131565359,"{""type"":""Point"",""coordinates"":[-108.0936708061635,38.25236065040717]}"
0_8585,0.2630596160888672,248.56212574091282,2732.0,12.486729621887207,25.0,32.0,56.0,8.745683869215519,"{""type"":""Point"",""coordinates"":[-108.10257818349741,38.25007307874567]}"
0_8586,0.30444642901420593,180.0,3027.0,13.648222923278809,20.0,25.0,60.0,7.554969771449288,"{""type"":""Point"",""coordinates"":[-108.08305982414879,38.255500116456865]}"
0_8587,0.3080834448337555,241.6307574892195,2791.0,20.54372787475586,18.0,23.0,58.0,7.81415120483697,"{""type"":""Point"",""coordinates"":[-108.05143830850459,38.23668762417067]}"
0_8588,0.3105933964252472,281.1113262171531,2708.0,9.536422729492188,24.0,34.0,61.0,9.869244922829932,"{""type"":""Point"",""coordinates"":[-108.05574688966018,38.22460776849609]}"
0_8589,0.24010023474693298,51.83942104682173,2555.0,5.982626438140869,29.0,31.0,52.0,14.535129015538123,"{""type"":""Point"",""coordinates"":[-108.06105328688841,38.20441658147231]}"
0_8590,0.2743412256240845,240.69792706190725,2743.0,9.39052963256836,24.0,27.0,51.0,8.632182690512854,"{""type"":""Point"",""coordinates"":[-108.04756013795462,38.21348478359299]}"
0_8591,0.2935534715652466,224.39127415817094,2738.0,16.40951156616211,24.0,29.0,53.0,7.362009210514405,"{""type"":""Point"",""coordinates"":[-108.03987271593166,38.209680741847166]}"
0_8592,0.29298967123031616,180.0,2693.0,3.704791784286499,25.0,32.0,49.0,9.569872770148605,"{""type"":""Point"",""coordinates"":[-108.05551004125321,38.21501931053017]}"
0_8593,0.29380935430526733,215.26140792236544,2756.0,10.116621017456055,22.0,32.0,61.0,9.24939393418685,"{""type"":""Point"",""coordinates"":[-108.03082548794112,38.208892075624355]}"
0_8594,0.2940555214881897,264.3918839161054,2759.0,18.329833984375,21.0,25.0,60.0,8.630557722928124,"{""type"":""Point"",""coordinates"":[-108.05031166646954,38.228373528600336]}"
0_8595,0.27018052339553833,180.0,2720.0,7.3788604736328125,24.0,35.0,51.0,9.79301631976366,"{""type"":""Point"",""coordinates"":[-108.07177388501505,38.241747027264054]}"
0_8596,0.23473796248435974,17.65192169138658,2517.0,3.887298107147217,25.0,32.0,49.0,8.828497323896393,"{""type"":""Point"",""coordinates"":[-108.08118543770573,38.220994341255604]}"
0_8597,0.2575249671936035,157.0054273019837,2627.0,6.023009300231934,28.0,30.0,48.0,8.388467638631024,"{""type"":""Point"",""coordinates"":[-108.06758810821835,38.23394116169813]}"
0_8598,0.29313451051712036,202.99693418869472,2647.0,8.993501663208008,22.0,34.0,55.0,7.98298506174094,"{""type"":""Point"",""coordinates"":[-108.10229677927849,38.24208997582093]}"
0_8599,0.28235146403312683,153.0115025689363,2532.0,5.189963340759277,23.0,35.0,48.0,10.936176043978467,"{""type"":""Point"",""coordinates"":[-108.1108749575402,38.239189688667615]}"
0_8600,0.31566759943962097,180.0,2815.0,2.7802884578704834,22.0,25.0,54.0,10.263019958112224,"{""type"":""Point"",""coordinates"":[-108.03049313300905,38.21271929239082]}"
0_8601,0.2542324662208557,303.2002643438561,2665.0,8.408312797546387,25.0,30.0,56.0,8.744458944776275,"{""type"":""Point"",""coordinates"":[-108.11771267207563,38.25465295199671]}"
0_8602,0.26042649149894714,202.99717038633435,2572.0,3.0199053287506104,25.0,36.0,54.0,10.467889941148679,"{""type"":""Point"",""coordinates"":[-108.11263680716554,38.24315590921364]}"
0_8603,0.30717042088508606,180.0,2786.0,3.704791784286499,21.0,34.0,75.0,9.97533787825677,"{""type"":""Point"",""coordinates"":[-108.08249084204552,38.2472575594236]}"
0_8604,0.27029773592948914,255.33210382259097,2619.0,7.286159992218018,25.0,29.0,63.0,8.889507250259738,"{""type"":""Point"",""coordinates"":[-108.11933590170051,38.257354660366275]}"
0_8605,0.2894389033317566,168.01953909062505,2709.0,21.660858154296875,24.0,35.0,53.0,10.528679710433133,"{""type"":""Point"",""coordinates"":[-108.05713896922788,38.24022899486108]}"
0_8606,0.31844958662986755,128.15941056670778,2741.0,8.933817863464355,23.0,33.0,57.0,9.599191315215066,"{""type"":""Point"",""coordinates"":[-108.02444693077064,38.20756876768208]}"
0_8607,0.25333890318870544,168.02011689425115,2621.0,5.670261383056641,24.0,35.0,55.0,10.934146962971647,"{""type"":""Point"",""coordinates"":[-108.07780511438162,38.23670698548651]}"
0_8608,0.25561797618865967,180.0,2549.0,3.704791784286499,25.0,30.0,59.0,13.194213703124971,"{""type"":""Point"",""coordinates"":[-108.06895510540281,38.22890059957444]}"
0_8609,0.332648366689682,199.47493901138924,2487.0,17.17439842224121,15.0,23.0,52.0,10.204105433737553,"{""type"":""Point"",""coordinates"":[-108.10437599241655,38.23207435877372]}"
