system:index,NDVI,aspect,clay_0_15,clay_30_60,elevation,om_0_15,slope,twi,.geo
0_3902,0.30159464478492737,180.0,46.0,37.5,2789.0,1.199999988079071,17.096202850341797,8.417193300148536,"{""type"":""Point"",""coordinates"":[-108.0940123726174,38.24961633157052]}"
0_3903,0.3222469389438629,248.5578056985122,37.0,25.5,2828.0,0.7800000011920929,17.222015380859375,7.3107913829819235,"{""type"":""Point"",""coordinates"":[-108.04977407305275,38.23380040849692]}"
0_3904,0.2940886914730072,151.38830449510536,46.0,25.5,2809.0,1.199999988079071,14.475051879882812,8.186870407694464,"{""type"":""Point"",""coordinates"":[-108.00914156358584,38.21692688103591]}"
0_3905,0.31111669540405273,288.1274324600523,27.0,27.5,2494.0,0.8499999940395355,14.581920623779297,13.781308355874245,"{""type"":""Point"",""coordinates"":[-108.09180950834444,38.21342473094744]}"
0_3906,0.2964988946914673,190.30867655227703,43.0,34.5,2715.0,0.8500000238418579,6.570009231567383,9.687130370417545,"{""type"":""Point"",""coordinates"":[-108.06806872997116,38.24075309955712]}"
0_3907,0.210391566157341,-0.0,41.0,27.5,2493.0,0.9200000166893005,0.9274099469184875,10.263019926494911,"{""type"":""Point"",""coordinates"":[-108.08590825857117,38.22484576995682]}"
0_3908,0.2818681001663208,175.4500989128341,44.0,30.5,2711.0,0.9200000166893005,14.56472396850586,7.487274837379032,"{""type"":""Point"",""coordinates"":[-108.08524069329738,38.242923071571816]}"
0_3909,0.27892017364501953,188.05180557822757,57.0,38.5,2522.0,0.7800000011920929,8.370465278625488,10.453783532417054,"{""type"":""Point"",""coordinates"":[-108.11017229228332,38.238467372454]}"
0_3910,0.2206466943025589,-0.0,41.0,38.5,2556.0,0.9200000166893005,2.7802884578704834,9.164407669444115,"{""type"":""Point"",""coordinates"":[-108.07097495351374,38.20632291573097]}"
0_3911,0.2894267141819,180.0,44.0,37.5,2490.0,0.7800000011920929,6.464860916137695,10.10886923150805,"{""type"":""Point"",""coordinates"":[-108.1129546079528,38.23580746511668]}"
0_3912,0.23687902092933655,333.00406307625417,28.0,32.5,3021.0,-9.930000305175781,5.190304756164551,8.538214628328214,"{""type"":""Point"",""coordinates"":[-108.09064269679857,38.26262611538398]}"
0_3913,0.2018170803785324,231.84622057253392,53.0,38.5,2517.0,0.7099999785423279,4.494785308837891,8.682775422722695,"{""type"":""Point"",""coordinates"":[-108.0803706300142,38.22229545106606]}"
0_3914,0.26467669010162354,202.99780029132964,56.0,38.5,2586.0,0.7800000011920929,8.993557929992676,9.369273062538976,"{""type"":""Point"",""coordinates"":[-108.11409518482317,38.24522274521779]}"
0_3915,0.32589101791381836,183.8345537257367,28.0,32.5,2917.0,-9.930000305175781,17.1323184967041,7.3163397928449285,"{""type"":""Point"",""coordinates"":[-108.09266676194459,38.25670260386049]}"
0_3916,0.2651241719722748,168.0189167274532,50.0,35.5,2759.0,1.0600000023841858,5.670286178588867,9.547848200269835,"{""type"":""Point"",""coordinates"":[-108.06969874911657,38.244305266935356]}"
0_3917,0.315634548664093,231.8489840072452,37.0,26.5,2924.0,0.7800000011920929,26.468469619750977,6.836887408779866,"{""type"":""Point"",""coordinates"":[-108.04486661725285,38.22934905137594]}"
0_3918,0.2820078730583191,242.36872574827436,45.0,31.5,2925.0,0.9900000095367432,3.9932267665863037,8.801527099042117,"{""type"":""Point"",""coordinates"":[-108.10041860475393,38.25854637807376]}"
0_3919,0.2249928116798401,197.65147923607628,35.0,15.5,2512.0,0.5,7.739116191864014,14.434301835402234,"{""type"":""Point"",""coordinates"":[-108.09313706930455,38.21906887789942]}"
0_3920,0.29932236671447754,199.14819550161235,47.0,36.5,2631.0,0.9200000166893005,10.674675941467285,9.417646505965198,"{""type"":""Point"",""coordinates"":[-108.07934189680756,38.23741160335483]}"
0_3921,0.3122078776359558,210.44518052514877,44.0,29.5,2888.0,1.0600000023841858,13.717575073242188,7.549703269102759,"{""type"":""Point"",""coordinates"":[-108.09637960107813,38.25596568145339]}"
0_3922,0.28679612278938293,231.84834623290888,38.0,30.5,2458.0,0.7800000011920929,3.0000827312469482,15.633542990265008,"{""type"":""Point"",""coordinates"":[-108.1097347042906,38.2278083551451]}"
0_3923,0.26019126176834106,245.83139362188052,47.0,37.5,2682.0,1.1299999952316284,8.987005233764648,8.67686684877385,"{""type"":""Point"",""coordinates"":[-108.109515450286,38.24886359186969]}"
0_3924,0.25325194001197815,315.2863068292471,61.0,40.5,2516.0,0.8500000238418579,11.585939407348633,7.724193878015412,"{""type"":""Point"",""coordinates"":[-108.08195102071694,38.22471658663505]}"
0_3925,0.2705172896385193,262.54138946569094,56.0,38.5,2540.0,0.8500000238418579,7.108295440673828,10.786285504765713,"{""type"":""Point"",""coordinates"":[-108.08927043981228,38.232631915717334]}"
0_3926,0.18415574729442596,231.84632684609244,48.0,37.5,2508.0,0.7800000011920929,2.999948263168335,9.088238234419922,"{""type"":""Point"",""coordinates"":[-108.08283712053402,38.222420999486985]}"
0_3927,0.2506353259086609,258.8861918975672,42.0,36.5,2645.0,1.0600000023841858,9.534358024597168,7.9235553549359805,"{""type"":""Point"",""coordinates"":[-108.04541805990594,38.208036178969635]}"
0_3928,0.2765316069126129,189.041908224227,40.0,31.5,2529.0,0.7800000011920929,7.470664024353027,8.171074224652028,"{""type"":""Point"",""coordinates"":[-108.09366779510046,38.23294694627413]}"
0_3929,0.20524930953979492,270.0,39.0,35.5,2534.0,0.7800000011920929,2.3597891330718994,10.021756943732214,"{""type"":""Point"",""coordinates"":[-108.07500402315803,38.22047980436828]}"
0_3930,0.26170629262924194,180.0,42.0,27.5,2748.0,0.9200000166893005,8.28909969329834,9.452089738500097,"{""type"":""Point"",""coordinates"":[-108.0069598188432,38.215084294150635]}"
0_3931,0.3221011757850647,158.6135709519999,45.0,27.5,2857.0,0.9900000095367432,12.735074996948242,8.725339629366776,"{""type"":""Point"",""coordinates"":[-108.0303386374779,38.215705307365106]}"
0_3932,0.25615695118904114,223.66684535163066,36.0,25.5,2538.0,0.5699999928474426,10.14996337890625,14.134501584798054,"{""type"":""Point"",""coordinates"":[-108.09109260877536,38.21080473692166]}"
0_3933,0.221892312169075,122.14535225882344,42.0,37.5,2446.0,0.7800000011920929,6.938592910766602,14.853743999842004,"{""type"":""Point"",""coordinates"":[-108.11977104580478,38.2328215439467]}"
0_3934,0.28969448804855347,195.26242196837944,56.0,36.5,2841.0,0.9900000095367432,13.219889640808105,8.686668161058078,"{""type"":""Point"",""coordinates"":[-108.0801682935202,38.24966515947983]}"
0_3935,0.29143181443214417,162.34908957401584,45.0,35.5,2858.0,0.9900000095367432,3.8872764110565186,9.521650102914,"{""type"":""Point"",""coordinates"":[-108.03458457880203,38.21674140128611]}"
0_3936,0.22317439317703247,250.7577902490982,40.0,28.5,2722.0,0.8500000238418579,11.115657806396484,9.376173549878875,"{""type"":""Point"",""coordinates"":[-108.07455691806122,38.24314293629789]}"
0_3937,0.3091721832752228,180.0,45.0,31.5,2756.0,1.1299999952316284,7.3788604736328125,9.569872768449452,"{""type"":""Point"",""coordinates"":[-108.09087871805764,38.24822594357122]}"
0_3938,0.26903218030929565,316.31194529809693,30.0,21.5,2928.0,0.7800000011920929,19.70653533935547,7.16623886712537,"{""type"":""Point"",""coordinates"":[-108.09429513641649,38.26482094413798]}"
0_3939,0.2801104784011841,283.591076248882,42.0,32.5,2673.0,0.9200000166893005,15.405405044555664,8.12166356153427,"{""type"":""Point"",""coordinates"":[-108.05415092303672,38.21245958964961]}"
0_3940,0.32730287313461304,202.1704661238215,42.0,30.5,2841.0,0.9200000166893005,23.60552406311035,8.065945758706828,"{""type"":""Point"",""coordinates"":[-108.09111536996691,38.252102611966386]}"
0_3941,0.2602550685405731,180.0,46.0,36.5,2841.0,1.0600000023841858,11.883977890014648,8.796682895617325,"{""type"":""Point"",""coordinates"":[-108.02929592823524,38.21527366216641]}"
0_3942,0.27629217505455017,202.98694333513376,42.0,27.5,2735.0,0.9200000166893005,6.022671222686768,9.997962099289843,"{""type"":""Point"",""coordinates"":[-108.03002208475658,38.206890804709644]}"
0_3943,0.31429243087768555,147.51528177989232,46.0,35.5,2822.0,1.1299999952316284,4.389508247375488,9.399718541504898,"{""type"":""Point"",""coordinates"":[-108.09352584885109,38.25119578322618]}"
0_3944,0.31856659054756165,202.99992669335117,45.0,31.5,2897.0,1.0600000023841858,11.916230201721191,8.793893098606551,"{""type"":""Point"",""coordinates"":[-108.088919131424,38.2526487163579]}"
0_3945,0.27278193831443787,184.28366192393403,45.0,35.5,2835.0,0.9900000095367432,15.427536010742188,8.525621427921156,"{""type"":""Point"",""coordinates"":[-108.08013389299333,38.24955156057929]}"
0_3946,0.29624804854393005,117.64422763791816,46.0,36.5,2723.0,0.9200000166893005,15.59503173828125,9.207423955017553,"{""type"":""Point"",""coordinates"":[-107.99746326207207,38.21853671468426]}"
0_3947,0.3144761919975281,22.993392289412533,40.0,26.5,2455.0,0.9900000095367432,11.915669441223145,10.585701012356774,"{""type"":""Point"",""coordinates"":[-108.10482887468315,38.22970914832003]}"
0_3948,0.2707281708717346,250.75942525570247,57.0,39.5,2641.0,0.9200000166893005,11.116543769836426,8.865266189488423,"{""type"":""Point"",""coordinates"":[-108.11634317068165,38.249807472621505]}"
0_3949,0.2839268743991852,212.48323016904078,43.0,37.5,2822.0,0.8500000238418579,17.06865119934082,8.013440755194098,"{""type"":""Point"",""coordinates"":[-108.06653681790759,38.24696630083114]}"
0_3950,0.2523517608642578,248.55244538876173,46.0,36.5,2749.0,0.9200000166893005,10.04212474822998,8.563792467895514,"{""type"":""Point"",""coordinates"":[-108.04729098116414,38.21381793027191]}"
0_3951,0.3056378960609436,144.72869170666837,33.0,27.5,2543.0,0.6399999856948853,10.117831230163574,8.961589719559885,"{""type"":""Point"",""coordinates"":[-108.1017133203232,38.235469391909014]}"
0_3952,0.2937486469745636,225.51741518358818,41.0,37.5,2672.0,0.9900000095367432,6.5891852378845215,8.297895761133217,"{""type"":""Point"",""coordinates"":[-108.05949996015366,38.21625415774075]}"
0_3953,0.3067134916782379,187.25391897606445,41.0,28.5,2976.0,0.9200000166893005,18.075002670288086,7.952398959442842,"{""type"":""Point"",""coordinates"":[-108.03337630394957,38.22057816245055]}"
0_3954,0.3278186619281769,184.281820242403,32.0,21.5,2839.0,0.7800000011920929,15.42750072479248,8.120158721430315,"{""type"":""Point"",""coordinates"":[-108.0093383423003,38.21815584851303]}"
0_3955,0.27088895440101624,180.0,61.0,40.5,2565.0,0.8500000238418579,6.464860916137695,10.882059119741532,"{""type"":""Point"",""coordinates"":[-108.07575231803808,38.230541647837725]}"
0_3956,0.2691623866558075,281.1104159523493,57.0,38.5,2611.0,0.8500000238418579,9.537179946899414,12.171749130607513,"{""type"":""Point"",""coordinates"":[-108.06272274731843,38.23081618955681]}"
0_3957,0.24115005135536194,244.75756805060075,45.0,37.5,2577.0,1.1299999952316284,6.496757984161377,14.458475005665562,"{""type"":""Point"",""coordinates"":[-108.06449617072985,38.206951023177936]}"
0_3958,0.2590888738632202,212.47539737348558,55.0,38.5,2606.0,0.9200000166893005,6.567575454711914,12.618697895452382,"{""type"":""Point"",""coordinates"":[-108.06787576424124,38.22508403407845]}"
0_3959,0.24186398088932037,270.0,56.0,38.5,2625.0,1.0600000023841858,4.711688995361328,8.63544350765704,"{""type"":""Point"",""coordinates"":[-108.0644651467341,38.22184250648445]}"
0_3960,0.33651790022850037,267.85775744473307,35.0,24.5,2435.0,0.8500000238418579,23.415225982666016,13.566714184315416,"{""type"":""Point"",""coordinates"":[-108.11097967921235,38.22932905726963]}"
0_3961,0.2598990201950073,193.02921601415747,42.0,27.5,2787.0,0.9200000166893005,10.357675552368164,8.532189918788989,"{""type"":""Point"",""coordinates"":[-108.01892962809893,38.21344429713913]}"
0_3962,0.2820728123188019,195.79965106829158,39.0,36.5,2693.0,1.1299999952316284,8.609773635864258,9.41357719139056,"{""type"":""Point"",""coordinates"":[-108.10593104884849,38.24827524463668]}"
0_3963,0.30770474672317505,196.678916726614,46.0,30.5,2853.0,1.0600000023841858,16.028217315673828,8.48543636705529,"{""type"":""Point"",""coordinates"":[-108.07740950949245,38.24913810755004]}"
0_3964,0.28460022807121277,172.74451861984502,42.0,33.5,2617.0,0.9200000166893005,9.268083572387695,10.437302118044169,"{""type"":""Point"",""coordinates"":[-108.07872667711511,38.23649137874683]}"
0_3965,0.26764219999313354,190.30998727915343,45.0,25.5,2955.0,1.1299999952316284,6.570035934448242,8.300831909098607,"{""type"":""Point"",""coordinates"":[-108.06457455766962,38.25025183122814]}"
0_3966,0.26630786061286926,194.28828775869977,28.0,32.5,2986.0,0.4300000071525574,9.483414649963379,7.92901247029114,"{""type"":""Point"",""coordinates"":[-108.06822279737366,38.25152521967338]}"
0_3967,0.2875068187713623,261.87006425073366,50.0,37.5,2535.0,0.9200000166893005,12.894759178161621,13.818398659275537,"{""type"":""Point"",""coordinates"":[-108.07255042598197,38.214588604137795]}"
0_3968,0.29206159710884094,201.69901977144775,46.0,35.5,2845.0,0.9900000095367432,15.576204299926758,8.110081381944008,"{""type"":""Point"",""coordinates"":[-108.08084340530154,38.25005021111047]}"
0_3969,0.2996373772621155,203.69831377558293,35.0,24.5,2452.0,0.5699999928474426,27.143177032470703,13.335587629698995,"{""type"":""Point"",""coordinates"":[-108.1052312946815,38.22355725783014]}"
0_3970,0.25756344199180603,202.99417920443005,42.0,38.5,2566.0,0.8500000238418579,6.02299165725708,10.3343807386447,"{""type"":""Point"",""coordinates"":[-108.0812735242044,38.23255266259183]}"
0_3971,0.26919177174568176,149.93961053207852,42.0,32.5,2688.0,0.9900000095367432,11.625678062438965,9.10696871979149,"{""type"":""Point"",""coordinates"":[-108.09374608969148,38.24399173828686]}"
0_3972,0.32331886887550354,202.99787903425758,44.0,36.5,2771.0,0.8500000238418579,6.023155689239502,9.774737515100542,"{""type"":""Point"",""coordinates"":[-108.08171624725635,38.24550719130814]}"
0_3973,0.26257848739624023,172.7450943839641,63.0,40.5,2578.0,0.9900000095367432,9.268072128295898,9.05100901351556,"{""type"":""Point"",""coordinates"":[-108.06962701981327,38.23049946654337]}"
0_3974,0.22009116411209106,203.00165985164932,46.0,35.5,2870.0,1.0600000023841858,11.91637897491455,7.695267957670429,"{""type"":""Point"",""coordinates"":[-108.10687316705274,38.258984618837786]}"
0_3975,0.29002004861831665,245.81929472002426,41.0,36.5,2645.0,1.199999988079071,8.982848167419434,7.984190012492792,"{""type"":""Point"",""coordinates"":[-108.04558366910473,38.20781989954761]}"
0_3976,0.31979432702064514,205.52369130580846,46.0,36.5,2766.0,0.8500000238418579,8.166614532470703,9.467183302422168,"{""type"":""Point"",""coordinates"":[-108.08175113290076,38.245332732827414]}"
0_3977,0.22460432350635529,199.14473759718314,41.0,36.5,2537.0,0.7800000011920929,10.674457550048828,7.808229533779293,"{""type"":""Point"",""coordinates"":[-108.07957957814153,38.223283955618385]}"
0_3978,0.3380559980869293,212.47321736488507,49.0,37.5,2896.0,1.0600000023841858,12.966662406921387,8.30123400698109,"{""type"":""Point"",""coordinates"":[-108.03619869347983,38.21886925496627]}"
0_3979,0.2618846595287323,195.7998805432195,44.0,26.5,2946.0,1.1299999952316284,8.609783172607422,9.12589399442259,"{""type"":""Point"",""coordinates"":[-108.06340955286525,38.24943343170997]}"
0_3980,0.2744254171848297,197.65445078129304,57.0,38.5,2563.0,0.9200000166893005,7.739242076873779,10.081246272117431,"{""type"":""Point"",""coordinates"":[-108.08118582108062,38.23231739995331]}"
0_3981,0.2825624942779541,187.2567431556202,47.0,36.5,2814.0,1.1299999952316284,9.268109321594238,9.051004929599364,"{""type"":""Point"",""coordinates"":[-108.08415620185693,38.249266638312456]}"
0_3982,0.2784897983074188,308.1387852903999,42.0,25.5,2866.0,0.9200000166893005,7.466658592224121,8.171616646852483,"{""type"":""Point"",""coordinates"":[-108.10367835866789,38.261444100929836]}"
0_3983,0.3213886022567749,7.254850789969574,40.0,26.5,2442.0,0.9900000095367432,18.075037002563477,13.849550795516874,"{""type"":""Point"",""coordinates"":[-108.10864295758569,38.229956237683865]}"
0_3984,0.22303391993045807,231.84005833501578,39.0,31.5,2567.0,0.9200000166893005,13.267878532409668,13.724184584353466,"{""type"":""Point"",""coordinates"":[-108.06025239872801,38.206238805295236]}"
0_3985,0.31279805302619934,242.35442388640206,56.0,38.5,2617.0,1.1299999952316284,7.944293022155762,8.108856651105972,"{""type"":""Point"",""coordinates"":[-108.06486335990166,38.21450924955342]}"
0_3986,0.28518807888031006,205.5147581313683,46.0,37.5,2557.0,0.8500000238418579,8.166014671325684,14.28552116374557,"{""type"":""Point"",""coordinates"":[-108.07242297833001,38.2160051004692]}"
0_3987,0.228948712348938,248.5549018542053,38.0,38.5,2652.0,0.9200000166893005,2.5351791381835938,9.256830478697024,"{""type"":""Point"",""coordinates"":[-108.06091917511279,38.223060832122535]}"
0_3988,0.2959615886211395,250.75915273535145,43.0,36.5,2634.0,1.1299999952316284,11.116395950317383,7.766667537825145,"{""type"":""Point"",""coordinates"":[-108.11665577105104,38.24864364405465]}"
0_3989,0.2563062608242035,195.7914553028859,61.0,40.5,2595.0,0.8500000238418579,8.609430313110352,8.027323313657908,"{""type"":""Point"",""coordinates"":[-108.0615366713465,38.208602230705154]}"
0_3990,0.2664159834384918,215.27203061434327,46.0,37.5,2590.0,0.9900000095367432,10.117919921875,10.060193057460687,"{""type"":""Point"",""coordinates"":[-108.08817084200608,38.23738082018453]}"
0_3991,0.2925621271133423,204.19748413344703,42.0,36.5,2677.0,1.0600000023841858,16.788564682006836,8.947280641996853,"{""type"":""Point"",""coordinates"":[-108.08284171411077,38.240348496459276]}"
